# freq, re(lna), im(lna), re(amb), im(amb), re(hot), im(hot), re(open), im(open), re(short), im(short), re(sr_s11), im(sr_s11_, re(sr_s12), im(sr_s12), re(sr_s22_, im(sr_s22)
63.635254 1.393437e-03 1.589802e-02 1.092321e-02 -1.429812e-03 1.225936e-02 -1.520878e-03 6.828049e-01 6.608630e-01 -6.875191e-01 -6.541738e-01 1.374853e-03 1.248789e-03 9.448167e-01 -3.137732e-01 3.780858e-03 8.440040e-04
63.684082 1.390400e-03 1.588323e-02 1.092429e-02 -1.431876e-03 1.226073e-02 -1.522898e-03 6.950530e-01 6.479972e-01 -6.995555e-01 -6.411809e-01 1.376101e-03 1.248680e-03 9.447385e-01 -3.140035e-01 3.782251e-03 8.430044e-04
63.732910 1.387329e-03 1.586851e-02 1.092537e-02 -1.433940e-03 1.226211e-02 -1.524918e-03 7.070594e-01 6.349043e-01 -7.113455e-01 -6.279671e-01 1.377345e-03 1.248574e-03 9.446602e-01 -3.142338e-01 3.783635e-03 8.420023e-04
63.781738 1.384223e-03 1.585384e-02 1.092644e-02 -1.436002e-03 1.226349e-02 -1.526940e-03 7.188197e-01 6.215887e-01 -7.228851e-01 -6.145372e-01 1.378584e-03 1.248471e-03 9.445819e-01 -3.144641e-01 3.785013e-03 8.409981e-04
63.830566 1.381083e-03 1.583923e-02 1.092752e-02 -1.438064e-03 1.226487e-02 -1.528962e-03 7.303299e-01 6.080551e-01 -7.341702e-01 -6.008960e-01 1.379820e-03 1.248372e-03 9.445035e-01 -3.146944e-01 3.786383e-03 8.399924e-04
63.879395 1.377909e-03 1.582467e-02 1.092860e-02 -1.440126e-03 1.226625e-02 -1.530985e-03 7.415862e-01 5.943078e-01 -7.451973e-01 -5.870480e-01 1.381052e-03 1.248276e-03 9.444251e-01 -3.149246e-01 3.787747e-03 8.389856e-04
63.928223 1.374701e-03 1.581017e-02 1.092967e-02 -1.442186e-03 1.226764e-02 -1.533009e-03 7.525841e-01 5.803522e-01 -7.559621e-01 -5.729986e-01 1.382282e-03 1.248182e-03 9.443466e-01 -3.151548e-01 3.789104e-03 8.379785e-04
63.977051 1.371460e-03 1.579572e-02 1.093075e-02 -1.444247e-03 1.226902e-02 -1.535034e-03 7.633199e-01 5.661929e-01 -7.664614e-01 -5.587527e-01 1.383510e-03 1.248091e-03 9.442681e-01 -3.153849e-01 3.790455e-03 8.369714e-04
64.025879 1.368186e-03 1.578133e-02 1.093183e-02 -1.446307e-03 1.227041e-02 -1.537060e-03 7.737900e-01 5.518346e-01 -7.766914e-01 -5.443152e-01 1.384736e-03 1.248001e-03 9.441895e-01 -3.156150e-01 3.791800e-03 8.359651e-04
64.074707 1.364879e-03 1.576700e-02 1.093290e-02 -1.448368e-03 1.227179e-02 -1.539087e-03 7.839905e-01 5.372825e-01 -7.866488e-01 -5.296912e-01 1.385960e-03 1.247913e-03 9.441109e-01 -3.158451e-01 3.793139e-03 8.349599e-04
64.123535 1.361539e-03 1.575272e-02 1.093398e-02 -1.450428e-03 1.227318e-02 -1.541115e-03 7.939178e-01 5.225415e-01 -7.963301e-01 -5.148859e-01 1.387184e-03 1.247827e-03 9.440323e-01 -3.160751e-01 3.794474e-03 8.339565e-04
64.172363 1.358167e-03 1.573850e-02 1.093506e-02 -1.452489e-03 1.227457e-02 -1.543144e-03 8.035685e-01 5.076168e-01 -8.057321e-01 -4.999046e-01 1.388407e-03 1.247741e-03 9.439536e-01 -3.163052e-01 3.795804e-03 8.329554e-04
64.221191 1.354762e-03 1.572433e-02 1.093614e-02 -1.454550e-03 1.227595e-02 -1.545174e-03 8.129391e-01 4.925136e-01 -8.148517e-01 -4.847525e-01 1.389631e-03 1.247656e-03 9.438748e-01 -3.165351e-01 3.797129e-03 8.319572e-04
64.270020 1.351325e-03 1.571021e-02 1.093721e-02 -1.456612e-03 1.227734e-02 -1.547205e-03 8.220265e-01 4.772367e-01 -8.236860e-01 -4.694346e-01 1.390854e-03 1.247572e-03 9.437960e-01 -3.167651e-01 3.798450e-03 8.309624e-04
64.318848 1.347856e-03 1.569615e-02 1.093829e-02 -1.458674e-03 1.227873e-02 -1.549238e-03 8.308270e-01 4.617921e-01 -8.322316e-01 -4.539570e-01 1.392079e-03 1.247488e-03 9.437172e-01 -3.169950e-01 3.799768e-03 8.299715e-04
64.367676 1.344356e-03 1.568214e-02 1.093937e-02 -1.460737e-03 1.228011e-02 -1.551271e-03 8.393378e-01 4.461849e-01 -8.404859e-01 -4.383248e-01 1.393305e-03 1.247403e-03 9.436383e-01 -3.172249e-01 3.801082e-03 8.289850e-04
64.416504 1.340825e-03 1.566819e-02 1.094045e-02 -1.462801e-03 1.228150e-02 -1.553305e-03 8.475558e-01 4.304205e-01 -8.484461e-01 -4.225435e-01 1.394532e-03 1.247318e-03 9.435594e-01 -3.174547e-01 3.802394e-03 8.280035e-04
64.465332 1.337262e-03 1.565429e-02 1.094152e-02 -1.464866e-03 1.228288e-02 -1.555341e-03 8.554781e-01 4.145043e-01 -8.561095e-01 -4.066187e-01 1.395761e-03 1.247231e-03 9.434804e-01 -3.176845e-01 3.803703e-03 8.270274e-04
64.514160 1.333669e-03 1.564045e-02 1.094260e-02 -1.466933e-03 1.228427e-02 -1.557378e-03 8.631018e-01 3.984420e-01 -8.634737e-01 -3.905558e-01 1.396992e-03 1.247144e-03 9.434013e-01 -3.179143e-01 3.805010e-03 8.260571e-04
64.562988 1.330045e-03 1.562666e-02 1.094368e-02 -1.469000e-03 1.228565e-02 -1.559415e-03 8.704243e-01 3.822391e-01 -8.705361e-01 -3.743607e-01 1.398226e-03 1.247054e-03 9.433222e-01 -3.181440e-01 3.806315e-03 8.250930e-04
64.611816 1.326391e-03 1.561292e-02 1.094476e-02 -1.471069e-03 1.228703e-02 -1.561454e-03 8.774430e-01 3.659013e-01 -8.772945e-01 -3.580388e-01 1.399463e-03 1.246963e-03 9.432430e-01 -3.183737e-01 3.807618e-03 8.241357e-04
64.660645 1.322706e-03 1.559923e-02 1.094583e-02 -1.473140e-03 1.228841e-02 -1.563494e-03 8.841553e-01 3.494338e-01 -8.837466e-01 -3.415957e-01 1.400702e-03 1.246870e-03 9.431638e-01 -3.186034e-01 3.808921e-03 8.231855e-04
64.709473 1.318992e-03 1.558560e-02 1.094691e-02 -1.475212e-03 1.228978e-02 -1.565534e-03 8.905587e-01 3.328432e-01 -8.898903e-01 -3.250376e-01 1.401946e-03 1.246774e-03 9.430845e-01 -3.188330e-01 3.810223e-03 8.222427e-04
64.758301 1.315248e-03 1.557202e-02 1.094799e-02 -1.477286e-03 1.229116e-02 -1.567576e-03 8.966511e-01 3.161348e-01 -8.957235e-01 -3.083702e-01 1.403192e-03 1.246675e-03 9.430052e-01 -3.190626e-01 3.811525e-03 8.213076e-04
64.807129 1.311474e-03 1.555849e-02 1.094906e-02 -1.479362e-03 1.229253e-02 -1.569618e-03 9.024302e-01 2.993146e-01 -9.012444e-01 -2.915991e-01 1.404443e-03 1.246573e-03 9.429258e-01 -3.192922e-01 3.812827e-03 8.203806e-04
64.855957 1.307671e-03 1.554501e-02 1.095014e-02 -1.481440e-03 1.229390e-02 -1.571662e-03 9.078939e-01 2.823883e-01 -9.064512e-01 -2.747303e-01 1.405697e-03 1.246468e-03 9.428464e-01 -3.195217e-01 3.814130e-03 8.194620e-04
64.904785 1.303840e-03 1.553159e-02 1.095122e-02 -1.483520e-03 1.229527e-02 -1.573706e-03 9.130403e-01 2.653620e-01 -9.113421e-01 -2.577697e-01 1.406956e-03 1.246360e-03 9.427669e-01 -3.197512e-01 3.815434e-03 8.185519e-04
64.953613 1.299979e-03 1.551821e-02 1.095229e-02 -1.485602e-03 1.229663e-02 -1.575751e-03 9.178675e-01 2.482414e-01 -9.159157e-01 -2.407230e-01 1.408218e-03 1.246247e-03 9.426873e-01 -3.199807e-01 3.816739e-03 8.176505e-04
65.002441 1.296091e-03 1.550489e-02 1.095337e-02 -1.487686e-03 1.229799e-02 -1.577797e-03 9.223737e-01 2.310328e-01 -9.201704e-01 -2.235964e-01 1.409485e-03 1.246131e-03 9.426077e-01 -3.202101e-01 3.818046e-03 8.167581e-04
65.051270 1.292173e-03 1.549162e-02 1.095445e-02 -1.489772e-03 1.229935e-02 -1.579843e-03 9.265575e-01 2.137415e-01 -9.241049e-01 -2.063952e-01 1.410757e-03 1.246010e-03 9.425280e-01 -3.204395e-01 3.819356e-03 8.158747e-04
65.100098 1.288228e-03 1.547840e-02 1.095552e-02 -1.491861e-03 1.230071e-02 -1.581890e-03 9.304171e-01 1.963746e-01 -9.277180e-01 -1.891264e-01 1.412032e-03 1.245886e-03 9.424482e-01 -3.206689e-01 3.820667e-03 8.150005e-04
65.148926 1.284256e-03 1.546523e-02 1.095659e-02 -1.493953e-03 1.230206e-02 -1.583938e-03 9.339512e-01 1.789376e-01 -9.310084e-01 -1.717954e-01 1.413313e-03 1.245756e-03 9.423684e-01 -3.208982e-01 3.821982e-03 8.141354e-04
65.197754 1.280255e-03 1.545211e-02 1.095767e-02 -1.496047e-03 1.230341e-02 -1.585986e-03 9.371586e-01 1.614367e-01 -9.339753e-01 -1.544084e-01 1.414597e-03 1.245622e-03 9.422885e-01 -3.211275e-01 3.823300e-03 8.132795e-04
65.246582 1.276228e-03 1.543904e-02 1.095874e-02 -1.498143e-03 1.230475e-02 -1.588035e-03 9.400379e-01 1.438780e-01 -9.366176e-01 -1.369712e-01 1.415886e-03 1.245484e-03 9.422085e-01 -3.213568e-01 3.824622e-03 8.124328e-04
65.295410 1.272174e-03 1.542602e-02 1.095981e-02 -1.500242e-03 1.230609e-02 -1.590084e-03 9.425883e-01 1.262677e-01 -9.389346e-01 -1.194901e-01 1.417179e-03 1.245340e-03 9.421285e-01 -3.215860e-01 3.825947e-03 8.115952e-04
65.344238 1.268092e-03 1.541305e-02 1.096089e-02 -1.502343e-03 1.230743e-02 -1.592134e-03 9.448086e-01 1.086119e-01 -9.409256e-01 -1.019710e-01 1.418477e-03 1.245192e-03 9.420484e-01 -3.218153e-01 3.827278e-03 8.107666e-04
65.393066 1.263985e-03 1.540013e-02 1.096196e-02 -1.504448e-03 1.230877e-02 -1.594184e-03 9.466982e-01 9.091680e-02 -9.425900e-01 -8.441994e-02 1.419778e-03 1.245039e-03 9.419682e-01 -3.220444e-01 3.828612e-03 8.099469e-04
65.441895 1.259851e-03 1.538726e-02 1.096303e-02 -1.506554e-03 1.231010e-02 -1.596234e-03 9.482562e-01 7.318830e-02 -9.439274e-01 -6.684270e-02 1.421084e-03 1.244881e-03 9.418880e-01 -3.222736e-01 3.829952e-03 8.091358e-04
65.490723 1.255691e-03 1.537444e-02 1.096410e-02 -1.508664e-03 1.231143e-02 -1.598285e-03 9.494821e-01 5.543334e-02 -9.449374e-01 -4.924606e-02 1.422393e-03 1.244718e-03 9.418077e-01 -3.225027e-01 3.831298e-03 8.083332e-04
65.539551 1.251505e-03 1.536166e-02 1.096516e-02 -1.510776e-03 1.231275e-02 -1.600335e-03 9.503753e-01 3.765776e-02 -9.456198e-01 -3.163572e-02 1.423706e-03 1.244550e-03 9.417273e-01 -3.227318e-01 3.832649e-03 8.075388e-04
65.588379 1.247294e-03 1.534894e-02 1.096623e-02 -1.512891e-03 1.231407e-02 -1.602386e-03 9.509356e-01 1.986782e-02 -9.459744e-01 -1.401777e-02 1.425023e-03 1.244377e-03 9.416468e-01 -3.229609e-01 3.834006e-03 8.067523e-04
65.637207 1.243058e-03 1.533626e-02 1.096730e-02 -1.515009e-03 1.231538e-02 -1.604437e-03 9.511627e-01 2.069777e-03 -9.460012e-01 3.601731e-03 1.426342e-03 1.244199e-03 9.415663e-01 -3.231899e-01 3.835369e-03 8.059734e-04
65.686035 1.238796e-03 1.532363e-02 1.096837e-02 -1.517129e-03 1.231670e-02 -1.606488e-03 9.510565e-01 -1.573013e-02 -9.457004e-01 2.121670e-02 1.427665e-03 1.244017e-03 9.414857e-01 -3.234189e-01 3.836739e-03 8.052018e-04
65.734863 1.234510e-03 1.531105e-02 1.096943e-02 -1.519252e-03 1.231800e-02 -1.608539e-03 9.506168e-01 -3.352563e-02 -9.450721e-01 3.882108e-02 1.428990e-03 1.243829e-03 9.414050e-01 -3.236479e-01 3.838115e-03 8.044369e-04
65.783691 1.230200e-03 1.529852e-02 1.097049e-02 -1.521378e-03 1.231931e-02 -1.610590e-03 9.498440e-01 -5.131047e-02 -9.441166e-01 5.640879e-02 1.430317e-03 1.243638e-03 9.413243e-01 -3.238769e-01 3.839499e-03 8.036785e-04
65.832520 1.225865e-03 1.528603e-02 1.097156e-02 -1.523506e-03 1.232061e-02 -1.612640e-03 9.487381e-01 -6.907875e-02 -9.428344e-01 7.397417e-02 1.431647e-03 1.243442e-03 9.412434e-01 -3.241058e-01 3.840890e-03 8.029260e-04
65.881348 1.221506e-03 1.527359e-02 1.097262e-02 -1.525637e-03 1.232190e-02 -1.614691e-03 9.472995e-01 -8.682350e-02 -9.412260e-01 9.151044e-02 1.432979e-03 1.243242e-03 9.411625e-01 -3.243347e-01 3.842289e-03 8.021789e-04
65.930176 1.217124e-03 1.526120e-02 1.097368e-02 -1.527771e-03 1.232320e-02 -1.616741e-03 9.455287e-01 -1.045388e-01 -9.392921e-01 1.090119e-01 1.434311e-03 1.243038e-03 9.410815e-01 -3.245636e-01 3.843695e-03 8.014367e-04
65.979004 1.212718e-03 1.524885e-02 1.097474e-02 -1.529907e-03 1.232449e-02 -1.618792e-03 9.434263e-01 -1.222185e-01 -9.370335e-01 1.264727e-01 1.435646e-03 1.242830e-03 9.410004e-01 -3.247924e-01 3.845109e-03 8.006990e-04
66.027832 1.208289e-03 1.523655e-02 1.097580e-02 -1.532045e-03 1.232577e-02 -1.620842e-03 9.409929e-01 -1.398563e-01 -9.344509e-01 1.438866e-01 1.436980e-03 1.242619e-03 9.409193e-01 -3.250213e-01 3.846532e-03 7.999650e-04
66.076660 1.203837e-03 1.522430e-02 1.097686e-02 -1.534186e-03 1.232705e-02 -1.622891e-03 9.382294e-01 -1.574460e-01 -9.315454e-01 1.612478e-01 1.438316e-03 1.242404e-03 9.408381e-01 -3.252501e-01 3.847963e-03 7.992343e-04
66.125488 1.199362e-03 1.521209e-02 1.097791e-02 -1.536329e-03 1.232833e-02 -1.624941e-03 9.351367e-01 -1.749813e-01 -9.283182e-01 1.785503e-01 1.439651e-03 1.242186e-03 9.407568e-01 -3.254789e-01 3.849402e-03 7.985061e-04
66.174316 1.194865e-03 1.519993e-02 1.097897e-02 -1.538475e-03 1.232961e-02 -1.626990e-03 9.317159e-01 -1.924562e-01 -9.247702e-01 1.957882e-01 1.440986e-03 1.241966e-03 9.406754e-01 -3.257077e-01 3.850849e-03 7.977799e-04
66.223145 1.190346e-03 1.518781e-02 1.098002e-02 -1.540623e-03 1.233088e-02 -1.629038e-03 9.279680e-01 -2.098648e-01 -9.209029e-01 2.129559e-01 1.442321e-03 1.241743e-03 9.405939e-01 -3.259364e-01 3.852306e-03 7.970551e-04
66.271973 1.185805e-03 1.517574e-02 1.098108e-02 -1.542773e-03 1.233215e-02 -1.631087e-03 9.238946e-01 -2.272003e-01 -9.167178e-01 2.300468e-01 1.443655e-03 1.241518e-03 9.405124e-01 -3.261651e-01 3.853771e-03 7.963308e-04
66.320801 1.181242e-03 1.516371e-02 1.098213e-02 -1.544925e-03 1.233341e-02 -1.633135e-03 9.194968e-01 -2.444569e-01 -9.122162e-01 2.470555e-01 1.444987e-03 1.241291e-03 9.404308e-01 -3.263938e-01 3.855244e-03 7.956066e-04
66.369629 1.176658e-03 1.515173e-02 1.098318e-02 -1.547080e-03 1.233467e-02 -1.635182e-03 9.147762e-01 -2.616284e-01 -9.074000e-01 2.639761e-01 1.446318e-03 1.241062e-03 9.403490e-01 -3.266225e-01 3.856727e-03 7.948816e-04
66.418457 1.172053e-03 1.513979e-02 1.098423e-02 -1.549236e-03 1.233593e-02 -1.637229e-03 9.097346e-01 -2.787090e-01 -9.022706e-01 2.808028e-01 1.447647e-03 1.240832e-03 9.402673e-01 -3.268512e-01 3.858218e-03 7.941552e-04
66.467285 1.167427e-03 1.512790e-02 1.098528e-02 -1.551394e-03 1.233719e-02 -1.639276e-03 9.043735e-01 -2.956924e-01 -8.968301e-01 2.975299e-01 1.448973e-03 1.240602e-03 9.401854e-01 -3.270798e-01 3.859719e-03 7.934267e-04
66.516113 1.162780e-03 1.511605e-02 1.098633e-02 -1.553554e-03 1.233844e-02 -1.641322e-03 8.986949e-01 -3.125728e-01 -8.910803e-01 3.141516e-01 1.450296e-03 1.240371e-03 9.401035e-01 -3.273085e-01 3.861228e-03 7.926953e-04
66.564941 1.158113e-03 1.510424e-02 1.098738e-02 -1.555716e-03 1.233969e-02 -1.643368e-03 8.927007e-01 -3.293441e-01 -8.850234e-01 3.306624e-01 1.451617e-03 1.240139e-03 9.400214e-01 -3.275371e-01 3.862745e-03 7.919604e-04
66.613770 1.153426e-03 1.509248e-02 1.098843e-02 -1.557879e-03 1.234094e-02 -1.645414e-03 8.863929e-01 -3.460008e-01 -8.786612e-01 3.470568e-01 1.452934e-03 1.239909e-03 9.399393e-01 -3.277657e-01 3.864272e-03 7.912213e-04
66.662598 1.148719e-03 1.508076e-02 1.098947e-02 -1.560044e-03 1.234219e-02 -1.647459e-03 8.797740e-01 -3.625363e-01 -8.719963e-01 3.633287e-01 1.454248e-03 1.239678e-03 9.398571e-01 -3.279942e-01 3.865807e-03 7.904772e-04
66.711426 1.143993e-03 1.506908e-02 1.099052e-02 -1.562210e-03 1.234343e-02 -1.649504e-03 8.728461e-01 -3.789451e-01 -8.650310e-01 3.794728e-01 1.455558e-03 1.239449e-03 9.397749e-01 -3.282228e-01 3.867350e-03 7.897275e-04
66.760254 1.139247e-03 1.505745e-02 1.099156e-02 -1.564378e-03 1.234467e-02 -1.651549e-03 8.656117e-01 -3.952214e-01 -8.577677e-01 3.954835e-01 1.456863e-03 1.239221e-03 9.396925e-01 -3.284513e-01 3.868902e-03 7.889714e-04
66.809082 1.134483e-03 1.504586e-02 1.099261e-02 -1.566548e-03 1.234591e-02 -1.653593e-03 8.580733e-01 -4.113595e-01 -8.502089e-01 4.113555e-01 1.458164e-03 1.238995e-03 9.396101e-01 -3.286799e-01 3.870462e-03 7.882084e-04
66.857910 1.129700e-03 1.503431e-02 1.099365e-02 -1.568718e-03 1.234715e-02 -1.655637e-03 8.502335e-01 -4.273537e-01 -8.423573e-01 4.270833e-01 1.459460e-03 1.238771e-03 9.395276e-01 -3.289084e-01 3.872030e-03 7.874376e-04
66.906738 1.124898e-03 1.502280e-02 1.099470e-02 -1.570890e-03 1.234839e-02 -1.657680e-03 8.420950e-01 -4.431982e-01 -8.342156e-01 4.426616e-01 1.460752e-03 1.238550e-03 9.394450e-01 -3.291369e-01 3.873606e-03 7.866586e-04
66.955566 1.120078e-03 1.501134e-02 1.099574e-02 -1.573062e-03 1.234962e-02 -1.659724e-03 8.336608e-01 -4.588876e-01 -8.257867e-01 4.580850e-01 1.462038e-03 1.238331e-03 9.393624e-01 -3.293653e-01 3.875189e-03 7.858706e-04
67.004395 1.115240e-03 1.499992e-02 1.099678e-02 -1.575236e-03 1.235085e-02 -1.661767e-03 8.249336e-01 -4.744165e-01 -8.170733e-01 4.733486e-01 1.463319e-03 1.238116e-03 9.392796e-01 -3.295938e-01 3.876780e-03 7.850730e-04
67.053223 1.110384e-03 1.498854e-02 1.099782e-02 -1.577411e-03 1.235209e-02 -1.663810e-03 8.159169e-01 -4.897788e-01 -8.080789e-01 4.884466e-01 1.464594e-03 1.237904e-03 9.391968e-01 -3.298223e-01 3.878378e-03 7.842653e-04
67.102051 1.105511e-03 1.497720e-02 1.099886e-02 -1.579586e-03 1.235332e-02 -1.665853e-03 8.066135e-01 -5.049695e-01 -7.988063e-01 5.033742e-01 1.465864e-03 1.237697e-03 9.391139e-01 -3.300507e-01 3.879982e-03 7.834468e-04
67.150879 1.100621e-03 1.496590e-02 1.099990e-02 -1.581762e-03 1.235454e-02 -1.667896e-03 7.970269e-01 -5.199832e-01 -7.892588e-01 5.181262e-01 1.467128e-03 1.237493e-03 9.390310e-01 -3.302791e-01 3.881593e-03 7.826171e-04
67.199707 1.095714e-03 1.495464e-02 1.100094e-02 -1.583939e-03 1.235577e-02 -1.669939e-03 7.871603e-01 -5.348145e-01 -7.794397e-01 5.326977e-01 1.468386e-03 1.237295e-03 9.389479e-01 -3.305075e-01 3.883210e-03 7.817756e-04
67.248535 1.090791e-03 1.494342e-02 1.100198e-02 -1.586117e-03 1.235700e-02 -1.671982e-03 7.770173e-01 -5.494582e-01 -7.693524e-01 5.470837e-01 1.469638e-03 1.237101e-03 9.388648e-01 -3.307359e-01 3.884832e-03 7.809218e-04
67.297363 1.085850e-03 1.493225e-02 1.100302e-02 -1.588295e-03 1.235822e-02 -1.674025e-03 7.666014e-01 -5.639092e-01 -7.590003e-01 5.612792e-01 1.470885e-03 1.236913e-03 9.387816e-01 -3.309642e-01 3.886460e-03 7.800553e-04
67.346191 1.080894e-03 1.492111e-02 1.100406e-02 -1.590474e-03 1.235945e-02 -1.676068e-03 7.559163e-01 -5.781622e-01 -7.483872e-01 5.752795e-01 1.472125e-03 1.236731e-03 9.386984e-01 -3.311926e-01 3.888093e-03 7.791756e-04
67.395020 1.075922e-03 1.491001e-02 1.100510e-02 -1.592653e-03 1.236067e-02 -1.678111e-03 7.449656e-01 -5.922127e-01 -7.375163e-01 5.890801e-01 1.473359e-03 1.236554e-03 9.386150e-01 -3.314209e-01 3.889730e-03 7.782824e-04
67.443848 1.070935e-03 1.489896e-02 1.100614e-02 -1.594832e-03 1.236190e-02 -1.680155e-03 7.337535e-01 -6.060550e-01 -7.263920e-01 6.026757e-01 1.474588e-03 1.236384e-03 9.385316e-01 -3.316492e-01 3.891372e-03 7.773753e-04
67.492676 1.065932e-03 1.488794e-02 1.100718e-02 -1.597012e-03 1.236312e-02 -1.682198e-03 7.222837e-01 -6.196845e-01 -7.150177e-01 6.160619e-01 1.475811e-03 1.236220e-03 9.384481e-01 -3.318776e-01 3.893017e-03 7.764540e-04
67.541504 1.060914e-03 1.487696e-02 1.100821e-02 -1.599192e-03 1.236434e-02 -1.684243e-03 7.105604e-01 -6.330964e-01 -7.033975e-01 6.292343e-01 1.477028e-03 1.236063e-03 9.383646e-01 -3.321058e-01 3.894665e-03 7.755182e-04
67.590332 1.055881e-03 1.486602e-02 1.100925e-02 -1.601373e-03 1.236557e-02 -1.686287e-03 6.985877e-01 -6.462859e-01 -6.915354e-01 6.421882e-01 1.478239e-03 1.235913e-03 9.382810e-01 -3.323341e-01 3.896315e-03 7.745677e-04
67.639160 1.050833e-03 1.485512e-02 1.101029e-02 -1.603553e-03 1.236679e-02 -1.688332e-03 6.863698e-01 -6.592485e-01 -6.794353e-01 6.549194e-01 1.479445e-03 1.235770e-03 9.381973e-01 -3.325624e-01 3.897968e-03 7.736022e-04
67.687988 1.045772e-03 1.484426e-02 1.101133e-02 -1.605734e-03 1.236801e-02 -1.690378e-03 6.739110e-01 -6.719796e-01 -6.671015e-01 6.674234e-01 1.480645e-03 1.235634e-03 9.381136e-01 -3.327906e-01 3.899623e-03 7.726215e-04
67.736816 1.040696e-03 1.483344e-02 1.101237e-02 -1.607915e-03 1.236923e-02 -1.692424e-03 6.612157e-01 -6.844745e-01 -6.545382e-01 6.796960e-01 1.481841e-03 1.235506e-03 9.380298e-01 -3.330188e-01 3.901278e-03 7.716256e-04
67.785645 1.035606e-03 1.482265e-02 1.101341e-02 -1.610096e-03 1.237046e-02 -1.694471e-03 6.482882e-01 -6.967293e-01 -6.417494e-01 6.917333e-01 1.483031e-03 1.235386e-03 9.379459e-01 -3.332471e-01 3.902935e-03 7.706144e-04
67.834473 1.030503e-03 1.481191e-02 1.101445e-02 -1.612277e-03 1.237168e-02 -1.696518e-03 6.351335e-01 -7.087389e-01 -6.287402e-01 7.035307e-01 1.484216e-03 1.235274e-03 9.378619e-01 -3.334752e-01 3.904591e-03 7.695878e-04
67.883301 1.025386e-03 1.480120e-02 1.101549e-02 -1.614457e-03 1.237290e-02 -1.698567e-03 6.217560e-01 -7.204996e-01 -6.155146e-01 7.150844e-01 1.485398e-03 1.235169e-03 9.377779e-01 -3.337034e-01 3.906246e-03 7.685458e-04
67.932129 1.020257e-03 1.479053e-02 1.101653e-02 -1.616638e-03 1.237412e-02 -1.700616e-03 6.081606e-01 -7.320070e-01 -6.020772e-01 7.263904e-01 1.486574e-03 1.235072e-03 9.376939e-01 -3.339316e-01 3.907900e-03 7.674884e-04
67.980957 1.015115e-03 1.477990e-02 1.101756e-02 -1.618819e-03 1.237534e-02 -1.702666e-03 5.943519e-01 -7.432572e-01 -5.884326e-01 7.374450e-01 1.487747e-03 1.234984e-03 9.376098e-01 -3.341597e-01 3.909553e-03 7.664157e-04
68.029785 1.009960e-03 1.476930e-02 1.101860e-02 -1.621000e-03 1.237656e-02 -1.704717e-03 5.803349e-01 -7.542462e-01 -5.745854e-01 7.482443e-01 1.488917e-03 1.234904e-03 9.375256e-01 -3.343878e-01 3.911203e-03 7.653279e-04
68.078613 1.004792e-03 1.475874e-02 1.101964e-02 -1.623181e-03 1.237779e-02 -1.706769e-03 5.661145e-01 -7.649701e-01 -5.605405e-01 7.587846e-01 1.490083e-03 1.234831e-03 9.374413e-01 -3.346160e-01 3.912851e-03 7.642250e-04
68.127441 9.996128e-04 1.474822e-02 1.102068e-02 -1.625362e-03 1.237901e-02 -1.708822e-03 5.516958e-01 -7.754252e-01 -5.463027e-01 7.690624e-01 1.491246e-03 1.234767e-03 9.373570e-01 -3.348440e-01 3.914495e-03 7.631073e-04
68.176270 9.944214e-04 1.473774e-02 1.102172e-02 -1.627543e-03 1.238023e-02 -1.710876e-03 5.370835e-01 -7.856079e-01 -5.318764e-01 7.790743e-01 1.492407e-03 1.234711e-03 9.372727e-01 -3.350721e-01 3.916134e-03 7.619750e-04
68.225098 9.892185e-04 1.472729e-02 1.102276e-02 -1.629723e-03 1.238145e-02 -1.712931e-03 5.222835e-01 -7.955142e-01 -5.172672e-01 7.888166e-01 1.493565e-03 1.234663e-03 9.371882e-01 -3.353002e-01 3.917770e-03 7.608284e-04
68.273926 9.840042e-04 1.471688e-02 1.102380e-02 -1.631904e-03 1.238267e-02 -1.714988e-03 5.073007e-01 -8.051410e-01 -5.024799e-01 7.982860e-01 1.494722e-03 1.234624e-03 9.371038e-01 -3.355282e-01 3.919399e-03 7.596677e-04
68.322754 9.787788e-04 1.470650e-02 1.102485e-02 -1.634084e-03 1.238389e-02 -1.717045e-03 4.921404e-01 -8.144847e-01 -4.875195e-01 8.074794e-01 1.495877e-03 1.234592e-03 9.370193e-01 -3.357562e-01 3.921023e-03 7.584934e-04
68.371582 9.735424e-04 1.469616e-02 1.102589e-02 -1.636265e-03 1.238512e-02 -1.719104e-03 4.768079e-01 -8.235422e-01 -4.723911e-01 8.163935e-01 1.497031e-03 1.234567e-03 9.369347e-01 -3.359842e-01 3.922641e-03 7.573057e-04
68.420410 9.682954e-04 1.468586e-02 1.102693e-02 -1.638446e-03 1.238634e-02 -1.721165e-03 4.613088e-01 -8.323102e-01 -4.570998e-01 8.250254e-01 1.498184e-03 1.234551e-03 9.368501e-01 -3.362122e-01 3.924251e-03 7.561051e-04
68.469238 9.630378e-04 1.467559e-02 1.102797e-02 -1.640626e-03 1.238756e-02 -1.723226e-03 4.456484e-01 -8.407857e-01 -4.416510e-01 8.333721e-01 1.499338e-03 1.234542e-03 9.367654e-01 -3.364401e-01 3.925854e-03 7.548921e-04
